PastQuesId,PastQuesTitle,PastQuesBody,PastQuesTags
611421,"['automat', 'profil', 'load', 'boot']","['wai', 'configur', 'login', 'automat', 'bootup', 'immedi', 'switch', 'user', 'purpos', 'trigger', 'profil', 'load', 'process', 'assum', 'user', 'login', 'profil', 'load', 'instantan', 'immedi', 'user', 'switch', 'mean', 'login', 'password', 'requir', 'actual', 'us', 'attempt', 'requir', 'store', 'password', 'plain', 'text', 'us', 'needless', 'undesir', 'look', 'solut', 'year', 'know', 'better', 'solut', 'skin', 'cat', 'ear', 'edit', 'tsdiscon', 'command', 'lock', 'workstat']","['windows', 'windows', 'batch', 'login', 'fast', 'user', 'switching']"
611621,"['us', 'intergr', 'graphic', 'instead', 'dedic']","['recent', 'asu', 'motherboard', 'processor', 've', 'got', 'nvidia', 'gtx', 'connect', 'reason', 'experiment', 'purpos', 'd', 'like', 'connect', 'monitor', 'intergr', 'graphic', 'adapt', 'gtx', 'card', 'connect', 'motherboard', 's', 'dvi', 'connector', 'screen', 'displai', 'imag', 'post', 'm', 'actual', 'os', 'connector', 'gtx', 'card', 'imag', 'happen', 'us', 'intergr', 'graphic', 'port', 'connect', 'monitor', 'involv', 'disconnect', 'gtx', 'card']","['graphics', 'card', 'nvidia', 'graphics', 'card', 'intel', 'graphics']"
611919,"['task', 'manag', 'firefox', 'like', 'chrome']","['look', 'chrome', 'task', 'manag', 'featur', 'wish', 'like', 'firefox', 'lot', 'addon', 'probabl', 'lot', 'tab', 'open', 'look', 'addon', 'miss', 'know', 'like', 'chrome', 's', 'task', 'manag', 'ff']","['google', 'chrome', 'firefox', 'task', 'manager']"
611501,"['excel', 'identifi', 'word', 'present', 'group', 'cell', 'row']","['like', 'us', 'formula', 'identifi', 'cell', 'group', 'cell', 'contain', 'specif', 'word', 'exampl', 'd', 'like', 'search', 'cell', 'content', 'x', 'formula', 's', 'respons']","['microsoft', 'excel', 'find', 'cells']"
612076,"['complet', 'pc', 'backup', 'window']","['older', 'ssd', 'instal', 'window', 'wait', 'newer', 'larger', 'ssd', 'd', 'like', 'os', 'larger', 'ssd', 'window', 'vista', 'window', 'came', 'complet', 'pc', 'backup', 'featur', 'essenti', 'creat', 'disk', 'imag', 'restor', 'window', 'instal', 'media', 'featur', 'exist', 'window', 'access']","['windows', 'backup']"
607011,"['pcie', 'x', 'fit', 'x', 'pcie', 'slot']","['http', 'review', 'cnet', 'com', 'video', 'compon', 'galaxi', 'geforc', 'gt', 'graphic', '_', 'html', 'fit', 'ec', 'geforc', 'pm', 'm', 'v']","['graphics', 'card', 'pci']"
610996,"['run', 'program', 'highest', 'privileg', 'window']","['program', 'commun', 'wimax', 'modem', 'program', 'run', 'fine', 'administr', 'account', 'requir', 'admin', 'password', 'launch', 'standard', 'user', 'account', 'm', 'window', 'pro', 'want', 'standard', 'user', 'run', 'program', 'requir', 'password', 'properti', 'execut', 'file', 've', 'check', 'box', 'state', 'run', 'program', 'administr', 'user', 'program', 'ask', 'password', 'start', 'standard', 'user', 'account']","['windows', 'administrator']"
611853,"['updat', 'default', 'directori', 'window', 'command', 'processor', 'home', 'directori']","['run', 'cmd', 'ex', 'directori', 'start', 'home', 'directori', 'c', 'user', 'edd', 'pin', 'cmd', 'ex', 'start', 'menu', 'run', 'directori', 'start', 'c', 'window', 'updat', 'default', 'directori', 'window', 'command', 'processor', 'home', 'directori', 'quick', 'note', 'asid', 'differ', 'default', 'directori', 'titl', 'window', 'differ', 'cmd', 'ex', 'titl', 'c', 'window', 'cmd', 'ex', 'run', 'pin', 'menu', 'item', 'window', 'command', 'processor']","['windows', 'windows', 'command', 'line', 'default', 'settings']"
612521,"['login', 'server', 'file', 'permiss', 'chang']","['ubuntu', 'server', 'ran', 'chmod', 'r', 'log', 'root', 'try', 'login', 'normal', 'user', 'immedi', 'kick', 'log', 'server', 'root', 'chang', 'permiss', 'total', 'screw', 'dont', 'think', 'root', 'access', 'enabl', 'ssh', 'sshd_config', 'file', 'physic', 'access', 'server', 'need', 'help']","['ubuntu', 'ssh', 'login', 'root']"
613133,"['look', 'easiest', 'simpl', 'solut', 'run', 'customis', 'dn', 'server', 'local', 'network', 'window']","['need', 'forward', 'websit', 'http', 'test', 'server', 'fix', 'ip', 'address', 'local', 'network', 'easili', 'host', 'file', 'need', 'work', 'machin', 'network', 'think', 'best', 'wai', 'setup', 'dn', 'server', 'add', 'custom', 'dn', 'set', 'm', 'look', 'simplest', 'wai', 'possibl', 't', 'want', 'spend', 'hour', 'set', 'unix', 'server', 'run', 'tricki', 'termin', 'base', 'script', 'server', 'standard', 'window', 'machin', 'dream', 'nice', 'simpl', 'window', 'program', 'gui', 'input', 'isp', 's', 'dn', 'server', 'us', 'record', 'specif', 'set', 'dn', 'domain', 'us', 'instead', 'web', 'base', 'admin', 'access', 'network', 'better', 'know', 'thank']","['windows', 'windows', 'networking', 'dns']"
606648,"['wd', 'passport', 'tb', 'occasion', 'mild', 'click']","['new', 'tb', 'extern', 'drive', 'format', 'exfat', 'start', 'copi', 'data', 'heard', 'mild', 'click', 'know', 'fail', 'drive', 'sound', 'lot', 'quiet', 'stop', 'happen', 'occasionali', 'second', 'hour', 't', 'know', 's', 'newer', 'wd', 'drive', 'worri', 'tell', '_any_', 'sound', 'like', 'reason', 'return', 'drive', 'quiet', 'click', 'similar', 'tb', 'wd', 'hdd', 'haven', 't', 'heard', 'sound', 'thank', 'david']","['hard', 'drive', 'external', 'hard', 'drive', 'clicking', 'sound']"
611839,"['user', 'group', 'domain', 'user', 'belong']","['run', 'window', 'work', 'pc', 'check', 'group', 'domain', 'pc', 'know', 'check', 'local', 'group', 'mmc', 'microsoft', 'manag', 'consol', 'group', 'manag', 'domain', 'remot', 'access', 'domain', 'control', 'check', 'us', 'proprietari', 'admin', 'tool', 'access', 'server', 'licens', 'prevent', 'addit', 'instal']","['windows', 'windows', 'domain', 'active', 'directory', 'user', 'groups']"
613313,"['t', 'prn', 'null', 'folder', 'window']","['new', 'folder', 'renam', 'nul', 'sai', 'specifi', 'devic', 'invalid', 'search', 'folder', 't', 'name', 'nul', 'prn', 'name', 'stand', 't', 'folder', 'name']","['windows', 'windows', 'explorer']"
612401,"['keep', 'cygwin', 'ssh', 'session', 'aliv']","['m', 'have', 'bit', 'problem', 'access', 'remot', 'redhat', 'server', 'window', 'machin', 'cygwin', 'ssh', 'client', 'run', 'fairli', 'time', 'consum', 'qa', 'script', 'remot', 'redhat', 'machin', 'log', 'home', 'window', 'machin', 'client', 'end', 'us', 'cygwin', 'ssh', 'ordinari', 'cygwin', 'consol', 'window', 'long', 'm', 'work', 'interact', 'e', 'execut', 'command', 'command', 'line', 'fine', 'start', 'script', 'work', 'fine', 'long', 'script', 'produc', 'visibl', 'activ', 'termin', 'e', 'long', 'print', 'screen', 's', 'signific', 'paus', 'output', 'connect', 'redhat', 'machin', 'eventu', 'get', 'drop', 'write', 'fail', 'connect', 'reset', 'peer', 'messag', 'sort', 'timeout', 'aliv', 'issu', 'configur', 'stop', 'happen', 'server', 'client']","['windows', 'ssh', 'cygwin', 'redhat', 'enterprise', 'linux']"
430241,"['possibl', 'raid', 'ssd', 'drive']","['like', 'titl', 'possibl', 'think', 'year', 'everybodi', 'told', 's', 'possibl', 'control', 'issu', 'todai', 'revisit', 'idea', 'see', 'awesom', 'vid', 'youtub', 'run', 'ssd', 'raid', 'm', 'run', 'xhdd', 'raid', 'm', 'wonder', 'wether', 'chang', 'x', 'gb', 'sdd', 'raid', 'xhdd', 'file']","['hard', 'drive', 'ssd', 'raid', 'raid']"
611325,"['forc', 'window', 'stai', 'window']","['question', 'pretti', 'stand', 'right', 'click', 'window', 'focu', 'time', 'window', 'metter', 'click', 'desktop', 'taskbar', 'explor', 'us', 'tool', 'suggest']",['windows']
105773,"['access', 'trai', 'keyboard']","['wai', 'access', 'trai', 'item', 'keyboard', 'window', 'xp']","['windows', 'xp', 'keyboard', 'shortcuts', 'notification', 'area']"
612801,"['clone', 'hdd', 'ssd', 'size', 'matter']","['gb', 'sata', 'clone', 'gb', 'ssd', 'procedur', 'involv', 'correctli']","['windows', 'hard', 'drive', 'ssd', 'clone']"
142200,"['ubuntu', 'stop', 'modifi', 'resolv', 'conf']","['want', 'manual', 'set', 'resolv', 'conf', 'ubuntu', 'automat', 'chang', 'later', 'ubuntu', 'stop', 'modifi', 'resolv', 'conf', 'set', 'automat', 'dhcp', 'address', 'network', 'set']","['ubuntu', 'dns', 'dhcp']"
612780,"['complet', 'surgic', 'block', 'commun', 'adob', 'com']","['m', 'network', 'guru', 'm', 'need', 'conduct', 'experi', 'rsl', 'load', 'client', 'comput', 'try', 'load', 'swf', 'intranet', 's', 'server', 'm', 'tempt', 'believ', 'result', 'inabl', 'access', 'adob', 'com', 'download', 'rsl', 'seen', 'swf', 'work', 'comput', 'kept', 'awai', 'internet', 'theori', 'simpli', 'rsl', 'cach', 'insid', 'flash', 'player', 'test', 'theori', 'm', 'want', 'complet', 'block', 'adob', 'com', 'avoid', 'abl', 'download', 'rsl', 'websit', 'want', 'complet', 'uninstal', 'reinstal', 'flash', 'player', 'load', 'swf', 'server', 'abl', 'manipul', 'hardli', 'network', 'us', 'window', 'firewal', 't', 'appear', 'abl', 'block', 'specif', 'site', 'tri', 'ad', 'site', 'thing', 'like', 'restrict', 'zone', 'm', 'abl', 'visit', 'site', 'fine', 'reason', 'reason', 'difficult', 'idea', 'thank']","['networking', 'security', 'firewall', 'website']"
612348,"['allow', 'traffic', 'ip', 'address', 'window', 'firewal']","['try', 'pc', 'complet', 'unrestrict', 'access', 'machin', 'subnet', 'look', 'effect', 'disabl', 'firewal', 'entir', 'ip', 'address', 'exampl', 'host', 'client', 'firewal', 'world', 'xxx', 'xxx', 'xxx', 'xxx', 'firewal', 'specif', 'run', 'easi', 'php', 'test', 'server', 'websit', 'want', 'access', 'machin', 'network', 'tinker', 'figur', 'method', 'suggest', 'question', 'best', 'thing', 'actual', 'easi', 'ps', 'tri', 'open', 'port', 'inbound', 'outbound', 'ip', 'result', 'current', 'success', 'actual', 'turn', 'firewal']","['windows', 'networking', 'firewall']"
611634,"['wai', 'let', 'certain', 'applic', 'run', 'uac', 'prompt']","['ve', 'look', 'question', 'relat', 'bar', 'close', 't', 'help', 'want', 'let', 'applic', 'run', 'admin', 'get', 'enter', 'imag', 'descript', 'http', 'stack', 'imgur', 'com', 'itv', 'png', 'want', 'let', 'applic', 'bypass', 'prompt', 'obvious', 'want', 'let', 'admin', 'uac', 'right']","['windows', 'uac']"
279277,"['window', 'pro', 'x', 'hang', 'boot', 'load', 'classpnp', 'sy']","['t', 'know', 'happen', 'happen', 'time', 'boot', 'happen', 'coupl', 'dai', 'ago', 'haven', 't', 'power', 'grub', 'fresh', 'ubuntu', 'instal', 'load', 'window', 'start', 'boot', 'configur', 'msconfig', 'file', 's', 'current', 'load', 'boot', 'similar', 'list', 'boot', 'safe', 'mode', 'get', 'c', 'window', 'driver', 'classpnp', 'sy', 'take', 'coupl', 'second', 'load', 'file', 't', 'hang', 'hang', 'wireless', 'lan', 'card', 'detect', 'sound', 'activ', 'tell', 'caus', 'light', 'laptop', 'chang', 'red', 's', 'mute', 'disabl', 'blue', 's', 'hard', 'drive', 'make', 'sound', 'make', 's', 'load', 'sound', 's', 'constant', 'hdd', 'light', 's', 'flash', 'like', 'usual', 'meani', 'disabl', 'touchpad', 'keyboard', 't', 'work', 'numlock', 'light', 't', 'come', 'press', 'numlock', 'os', 'window', 'profession', 'x', 'sp', 'laptop', 'hdx', 'ca', 'cpu', 'core', 'duo', 'p', 'ghz', 'ram', 'gb', 'ddr', 'hdd', 'gb', 'fujitsu', 've', 'tri', 'sfc', 'scannow', 'said', 'fine', 'happen', 'mous', 'instal', 'updat', 'restart', 'load', 'classpnp', 'sy']","['windows', 'boot', 'freeze', 'grub']"
613240,"['window', 'edit', 'group', 'polici', 'command', 'line']","['m', 'write', 'instal', 'need', 'chang', '_all', 'users_', 'wallpap', 'group', 'polici', 'editor', 'gui', 'need', 'instal', 't', 'edit', 'registri', 'get', 'reset', 'gpo', 'login', 'appli', 'relev', 'administr', 'templat', 'programat', 'prefer', 'cmd', 'ex', 'registri', 's', 'user', 'configur', 'administr', 'templat', 'desktop', 'desktop', 'desktop', 'wallpap', 'sic']","['windows', 'command', 'line', 'group', 'policy']"
106425,"['stream', 'video', 'home', 'linux', 'server']","['home', 'larg', 'na', 'bunch', 'video', 'file', 'filetyp', 'm', 'look', 'wai', 'stream', 'video', 'need', 'watch', 'internet', 'connect', 'need', 'usernam', 'password', 'protect', 'ip', 'base', 'protect', 'thank']",['streaming']
612452,"['old', 'dell', 'xp', 'given', 'work', 'network', 'log', 'machin']","['given', 'work', 'old', 'dell', 'optiplex', 'ask', 'administr', 'password', 't', 'rememb', 'turn', 'machin', 'eventu', 'arriv', 'screen', 'ask', 'ctrl', 'alt', 'delet', 'result', 'log', 'screen', 'detail', 'user', 'depart', 'irrelev', 'network', 'log', 'chang', 'longer', 'exist', 'like', 'us', 'old', 'machin', 'standalon', 'simpl', 'task', 't', 've', 'tri', 'administr', 'password', 'ophcrack', 'couldn', 't', 'boot', 'machin', 'window', 'linux', 'cd', 'abl', 'chang', 'set', 'file', 'ditch', 'boot', 'xp', 'possibl', 'set', 'user', 'account', 'window', 'help', 'appreci']","['windows', 'xp']"
613255,"['view', 'js', 'file', 'browser']","['try', 'view', 'js', 'visit', 'js', 'url', 'prompt', 'download', 'view', 'actual', 'code', 'download']","['internet', 'explorer']"
612540,"['forc', 'window', 'ignor', 'edid', 'output', 'hdmi']","['window', 'nvidia', 'video', 'card', 'connect', 'hdmi', 'vizio', 'televis', 'connect', 'optic', 'output', 'output', 'configur', 'believ', 's', 'vizio', 'report', 'channel', 'devic', 'window', 'output', 'channel', 'know', 'forc', 'ps', 'connect', 'tv', 'receiv', 'channel', 'forc', 'window', 'nvidia', 'card', 'output', 'refer', 's', 'sound', 'properti', 'pane', 'e', 'properti', 'http', 'stack', 'imgur', 'com', 'lvmq', 'png', 'actual', 'soundbar', 'tv', 'hdmi', 'input', 'save', 'swap', 'cabl', 'tv', 'look', 'like', 'duplic', 's', 'ask', 'question', 'fals', 'mark', 'duplic', 't', 'instal', 'ati', 'driver', 'nvidia', 'card']","['windows', 'audio', 'hdmi', 'nvidia', 'geforce']"
613371,"['averag', 'higher', 'm', 'valu', 'n', 'cell']","['spreadsheet', 'valu', 'matrix', 'row', 'row', 'n', 'number', 'want', 'calcul', 'averag', 'm', 'higher', 'valu', 'row', 'm', 'n', 'common', 'function', 'function', 'suppos', 'add', 'python', 'plugin', 'gnumer', 'basic', 'plugin', 'libreoffic']","['worksheet', 'function', 'libreoffice', 'gnumeric']"
612378,"['ms', 'word', 'print', 'help']","['word', 'document', 'creat', 'x', 'custom', 'paper', 'dont', 'size', 'paper', 'normal', 'x', 'setup', 'word', 'print', 'document', 'current', 'size', 'normal', 'paper']","['microsoft', 'word']"
299531,"['remap', 'switch', 'window', 'shortcut', 'macbook', 'pro', 'os', 'x']","['mac', 'switch', 'window', 'map', 'cmd', 'pain', 'browser', 'focu', 'input', 'field', 'textarea', 'hit', 'combo', 'instead', 'switch', 'window', 'type', 'know', 'chang', 'keyboard', 'shortcut', 'prefer', 's', 'option', 'chang', 'switch', 'window', 'atleast', 'think', 'exist', 'tool', 'call', 'keyremap', 'macbook', 'us', 'remap', 'singl', 'kei', 'abl', 'remap', 'keyboard', 'shortcut', 'm', 'sure', 'idea']","['keyboard', 'shortcuts', 'macbook', 'remapping']"
612857,"['sudo', 'k', 'vs', 'sudo', 'k']","['know', 'man', 'page', 'k', 'k', 'k', 'k', 'sure', 'kill', 'option', 'like', 'k', 'remov', 'user', 's', 'cach', 'credenti', 'entir', 'conjunct', 'command', 'option', 'option', 'requir', 'password', 'secur', 'polici', 'support', 'credenti', 'cach', 'k', 'command', 'k', 'kill', 'option', 'sudo', 'invalid', 'user', 's', 'cach', 'credenti', 'time', 'sudo', 'run', 'password', 'requir', 'option', 'requir', 'password', 'ad', 'allow', 'user', 'revok', 'sudo', 'permiss', 'logout', 'file', 'secur', 'polici', 'support', 'credenti', 'cach', 'conjunct', 'command', 'option', 'requir', 'password', 'k', 'option', 'caus', 'sudo', 'ignor', 'user', 's', 'cach', 'credenti', 'result', 'sudo', 'prompt', 'password', 'requir', 'secur', 'polici', 'updat', 'user', 's', 'cach', 'credenti', 'need', 'us', 'command', 'conjunct', 'option', 'correct', 'assum', 'k', 'better', 'option', 'us', 'k']","['linux', 'unix']"
197488,"['wai', 'window', 'taskbar', 'index', 'app']","['know', 'taskbar', 'support', 'shortcut', 'like', 'win', 'win', 'need', 'count', 'applic', 'list', 'taskbar', 'correct', 'shortcut', 'combin', 'wai', 'window', 'taskbar', 'index', 'applic', 'icon']","['windows', 'taskbar']"
613221,"['ls', 'termin', 'signal', 'error']","['script', 'log', 'home', 'delet', 'date', 'home', 'oldlogfil', 'type', 'f', 'mtime', 'exec', 'ls', 'latr', 'exec', 'echo', 'delet', 'date', 'exec', 'rm', 'f', 'past', 'log', 'goal', 'script', 'delet', 'file', 'older', 'x', 'dai', 'log', 'file', 'displai', 'filenam', 'date', 'delet', 'old', 'get', 'error', 'test', 'sh', 'line', 'log', 'ambigu', 'redirect', 'ls', 'termin', 'signal', 'ls', 'termin', 'signal', 'anybodi', 'suggest']","['bash', 'logging']"
303856,"['numer', 'posit', 'indic', 'icon', 'taskbar']","['open', 'switch', 'applic', 'taskbar', 'super', 'great', 'featur', 'hard', 'us', 'fact', 'count', 'icon', 'wai', 'posit', 'icon', 'updat', 'keep', 'accept', 'answer', 'histori', 'later', 'answer', 'softwar']","['windows', 'taskbar', 'hotkeys']"
603653,"['chrome', 'tell', 'websit', 's', 'visit', 's', 'internet', 'explor']","['want', 'chrome', 'tell', 'websit', 'browser', 'chrome']","['google', 'chrome', 'browser']"
81364,"['allow', 'local', 'network', 'access', 'block', 'internet', 'access']","['network', 'remot', 'print', 'scan', 'server', 'share', 'numer', 'user', 'wai', 'block', 'machin', 'internet', 'access', 'allow', 'connect', 'local', 'network', 'edit', 'essenti', 'window', 'xp', 'machin', 'share', 'depart', 'workaround', 'share', 'scanner', 'purchas', 'network', 'enabl', 'scanner', 'vnc', 'server', 'set', 'act', 'server', 'user', 'vnc', 'client', 'access', 'machin', 'machin', 'account', 'like', 'disabl', 'internet', 'access', 'wai', 'disabl', 'internet', 'access', 'chang', 'group', 'polici', 'set']","['internet', 'blocking']"
628333,"['tell', 'open', 'file', 'boot', 'startup', 'folder']","['wai', 'definit', 'tell', 'applic', 'attempt', 'open', 'file', 'startup', 'startup', 'folder', 'exampl', 'boot', 'pc', 'follow', 'messag', 'enter', 'imag', 'descript', 'http', 'stack', 'imgur', 'com', 'c', 'el', 'jpg', 'step', 'cours', 'check', 'startup', 'folder', 'check', 'hidden', 'file', 've', 'look', 'msconfig', 'startup', 'servic', 'relat', 'filetyp', 've', 'run', 'safe', 'mode', 'file', 'open', 't', 'tell', 'call', 'file', 'startup', 'open', 'task', 'manag', 'window', 't', 'open', 'file', 'window', 'open', 't', 'tell', 'run', 'program', 'call', 've', 'tri', 'search', 'file', 'hope', 'delet', 'search', 've', 'ran', 'turn']","['windows', 'boot']"
611115,"['window', 'new', 'app', 'pop', 'alert', 'stop']","['late', 've', 'notic', 'm', 'thing', 'window', 'pc', 'window', 'new', 'app', 'pop', 'alert', 'upper', 'right', 'corner', 'new', 'stori', 'turn']","['windows', 'modern', 'ui', 'popups', 'alert']"
628654,"['ping', 'local', 'ip', 'mac']","['m', 'try', 'ping', 'local', 'ip', 'mac', 's', 'work', 'expect', 'ping', 's', 'problem', 'ping', 'data', 'byte', 'byte', 'icmp_seq', 'ttl', 'time', 'ms', 'byte', 'icmp_seq', 'ttl', 'time', 'ms', 'byte', 'icmp_seq', 'ttl', 'time', 'ms', 'ping', 'local', 'ip', 't', 'work', 'ping', 'data', 'byte', 'request', 'timeout', 'icmp_seq', 'request', 'timeout', 'icmp_seq', 'request', 'timeout', 'icmp_seq', 'request', 'timeout', 'icmp_seq', 'try', 'thing', 'window', 's', 'work', 'anybodi', 'know', 'work', 'mac', 'os', 'x']","['macos', 'networking', 'ip', 'ping']"
624498,"['confirm', 'bandwidth', 'upgrad', 'internet']","['plan', 'upgrad', 'internet', 'bandwidth', 'mbp', 'mbp', 'offic', 'network', 'confirm', 'upgrad', 'complet', 'servic', 'provid', 'get', 'mbp']",['networking']
628496,"['right', 'click', 'menu', 'stuck', 'window']","['open', 'folder', 'vlc', 'total', 'command', 'right', 'click', 'open', 'vlc', 'select', 'context', 'item', 'stuck', 'screen', 'restart', 'remov', 'fix', 'wont', 'happen', 'happen', 'scenario', 'pretti', 'annoi', 'os', 'window', 'ultim', 'sp', 'enter', 'imag', 'descript', 'http', 'stack', 'imgur', 'com', 'nac', 'c', 'png']","['windows', 'windows']"
624526,"['hdd', 'memori', 'fuller', 'dai']","['weird', 'problem', 'window', 'start', 'month', 'ago', 'gb', 'free', 'space', 'c', 'maximum', 'gb', 'd', 'okai', 'tomorrow', 'gb', 'free', 'dai', 'gb', 'free', 'kb', 'free', 'clean', 'space', 'got', 'gb', 'free', 'everydai', 'lower', 'lower', 'free', 'memori', 'disabl', 'window', 'updat', 'think', 'game', 'write', 'disk', 'plai', 'lotr', 'return', 'king', 'antiviru', 'bitdefend', 'latest', 'instal', 'dai', 'ago', 'stop', 'fill', 'hard', 'disk', 'program', 'file', 'c', 'gb', 'd', 'gb', 'think', 'window', 'fill', 'hdd', 'cach', 'junk', 'file', 'resolv']","['windows', 'windows', 'hard', 'drive']"
629477,"['tool', 'analyz', 'track', 'resourc', 'usag', 'window', 'xp']","['know', 'respons', 'window', 'look', 'window', 'xp', 'consid', 'power', 'user', 'given', 'time', 'like', 'termin', 'instanc', 'eclips', 'webspher', 'word', 'note', 'run', 'fairli', 'heavili', 'pretti', 'mediocr', 'machin', 'run', 'window', 'xp', 'appeal', 'better', 'laptop', 'us', 'hinder', 'fact', 'help', 'desk', 'wrong', 'thought', 'abl', 'case', 'track', 'resourc', 'usag', 'minimum', 'look', 'like', 'show', 'avg', 'load', 'period', 'prefer', 'kind', 'histor', 'track', 'good', 'tool']","['windows', 'windows', 'xp']"
